RXCUI,drug_name,therapeutic_subgroup,n_plans_total,rate_pa,rate_st,rate_ql,rate_pa_only,rate_pa_st,rate_pa_ql,rate_triple,rate_none,n_plans_pa,n_plans_st,n_plans_ql,n_plans_triple
979480,losartan potassium 100 MG Oral Tablet,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,5085,0.0,0.0,0.5461160275319568,0.0,0.0,0.0,0.0,0.45388397246804324,0,0,2777,0
979471,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,DIURETICS,5085,0.0,0.0,0.5384464110127827,0.0,0.0,0.0,0.0,0.4615535889872173,0,0,2738,0
979468,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet,DIURETICS,5085,0.0,0.0,0.5384464110127827,0.0,0.0,0.0,0.0,0.4615535889872173,0,0,2738,0
979464,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet,DIURETICS,5085,0.0,0.0,0.5384464110127827,0.0,0.0,0.0,0.0,0.4615535889872173,0,0,2738,0
979115,0.6 ML methylnaltrexone bromide 20 MG/ML Injection [Relistor],,1306,0.7258805513016845,0.16003062787136293,0.7771822358346095,0.11562021439509954,0.0,0.610260336906585,0.0,0.09571209800918837,948,209,1015,0
979099,polyethylene glycol 3350 420000 MG / potassium chloride 1480 MG / sodium bicarbonate 5720 MG / sodium chloride 11200 MG Powder for Oral Solution [GaviLyte-N],MINERAL SUPPLEMENTS,4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
979092,hydroxychloroquine sulfate 200 MG Oral Tablet,ANTIPROTOZOALS,5085,0.0,0.0,0.22595870206489677,0.0,0.0,0.0,0.0,0.7740412979351032,0,0,1149,0
978950,{5 (dienogest 2 MG / estradiol valerate 2 MG Oral Tablet) / 17 (dienogest 3 MG / estradiol valerate 2 MG Oral Tablet) / 2 (estradiol valerate 1 MG Oral Tablet) / 2 (estradiol valerate 3 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Natazia 28 Day],,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],ANTITHROMBOTIC AGENTS,864,0.0,0.0,0.019675925925925927,0.0,0.0,0.0,0.0,0.9803240740740741,0,0,17,0
978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],ANTITHROMBOTIC AGENTS,860,0.0,0.0,0.019767441860465116,0.0,0.0,0.0,0.0,0.9802325581395349,0,0,17,0
979485,losartan potassium 25 MG Oral Tablet,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,5085,0.0,0.0,0.5461160275319568,0.0,0.0,0.0,0.0,0.45388397246804324,0,0,2777,0
966434,levothyroxine sodium 0.013 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966426,levothyroxine sodium 0.05 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966423,levothyroxine sodium 0.025 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966420,levothyroxine sodium 0.15 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966417,levothyroxine sodium 0.125 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966415,levothyroxine sodium 0.1 MG Oral Capsule [Tirosint],,31,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.8709677419354839,0,0,4,0
966413,levothyroxine sodium 0.15 MG Oral Capsule,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966412,levothyroxine sodium 0.013 MG Oral Capsule,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966407,levothyroxine sodium 0.05 MG Oral Capsule,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
977874,12 HR oxymorphone hydrochloride 10 MG Extended Release Oral Tablet,ANALGESICS,318,0.0,0.0,0.9276729559748428,0.0,0.0,0.0,0.0,0.07232704402515723,0,0,295,0
966405,levothyroxine sodium 0.125 MG Oral Capsule,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966404,levothyroxine sodium 0.1 MG Oral Capsule,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966286,levothyroxine sodium 0.075 MG Oral Tablet [Unithroid],,4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966283,levothyroxine sodium 0.1 MG Oral Tablet [Levoxyl],,4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966282,levothyroxine sodium 0.088 MG Oral Tablet [Synthroid],,4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966271,levothyroxine sodium 0.137 MG Oral Tablet [Synthroid],,4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966270,levothyroxine sodium 0.137 MG Oral Tablet,,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966253,levothyroxine sodium 0.088 MG Oral Tablet,,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966251,levothyroxine sodium 0.2 MG Oral Tablet [Synthroid],,4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966250,levothyroxine sodium 0.1 MG Oral Tablet [Synthroid],,4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966406,levothyroxine sodium 0.025 MG Oral Capsule,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
977860,methamphetamine hydrochloride 5 MG Oral Tablet,PSYCHOANALEPTICS,58,1.0,0.0,0.603448275862069,0.39655172413793105,0.0,0.603448275862069,0.0,0.0,58,0,35,0
977842,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Injectable Suspension [NovoLog Mix]",DRUGS USED IN DIABETES,3978,0.0,0.002513826043237808,0.1297134238310709,0.0,0.0,0.0,0.0,0.8702865761689291,0,10,516,0
977840,"3 ML insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Pen Injector [NovoLog Mix]",DRUGS USED IN DIABETES,3985,0.0,0.002509410288582183,0.12948557089084065,0.0,0.0,0.0,0.0,0.8705144291091593,0,10,516,0
977836,{28 (norethindrone 0.35 MG Oral Tablet) } Pack [Heather 28 Day],,4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
977438,everolimus 0.75 MG Oral Tablet,ANTINEOPLASTIC AGENTS,5085,1.0,0.0,0.1944936086529007,0.8055063913470993,0.0,0.1944936086529007,0.0,0.0,5085,0,989,0
977434,everolimus 0.5 MG Oral Tablet,IMMUNOSUPPRESSANTS,5085,1.0,0.0,0.1944936086529007,0.8055063913470993,0.0,0.1944936086529007,0.0,0.0,5085,0,989,0
977427,everolimus 0.25 MG Oral Tablet,IMMUNOSUPPRESSANTS,5085,1.0,0.0,0.1944936086529007,0.8055063913470993,0.0,0.1944936086529007,0.0,0.0,5085,0,989,0
967388,amphotericin B liposomal 50 MG Injection [AmBisome],ANTIMYCOTICS FOR SYSTEMIC USE,234,0.5085470085470085,0.0,0.0,0.5085470085470085,0.0,0.0,0.0,0.49145299145299143,119,0,0,0
967385,amphotericin B liposomal 50 MG Injection,ANTIMYCOTICS FOR SYSTEMIC USE,5085,0.9720747295968535,0.0,0.0,0.9720747295968535,0.0,0.0,0.0,0.027925270403146508,4943,0,0,0
966436,levothyroxine sodium 0.137 MG Oral Tablet [Unithroid],,4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
967017,imiquimod 37.5 MG/ML Topical Cream,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,857,0.0,0.014002333722287048,0.7782963827304551,0.0,0.0,0.0,0.0,0.20770128354725786,0,12,667,0
967012,polyethylene glycol 3350 236000 MG / potassium chloride 2970 MG / sodium bicarbonate 6740 MG / sodium chloride 5860 MG / sodium sulfate 22740 MG Powder for Oral Solution [Gavilyte-G],MINERAL SUPPLEMENTS,4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966922,polyethylene glycol 3350 236000 MG / potassium chloride 2970 MG / sodium bicarbonate 6740 MG / sodium chloride 5860 MG / sodium sulfate 22740 MG Powder for Oral Solution [Golytely],MINERAL SUPPLEMENTS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966920,polyethylene glycol 3350 236000 MG / potassium chloride 2970 MG / sodium bicarbonate 6740 MG / sodium chloride 5860 MG / sodium sulfate 22740 MG Powder for Oral Solution,MINERAL SUPPLEMENTS,5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966793,doxepin 6 MG Oral Tablet,PSYCHOANALEPTICS,2341,0.022212729602733874,0.00042716787697565144,0.9235369500213584,0.022212729602733874,0.0,0.0,0.0,0.05425032037590773,52,1,2162,0
966787,doxepin 3 MG Oral Tablet,PSYCHOANALEPTICS,2341,0.022212729602733874,0.00042716787697565144,0.9248184536522853,0.022212729602733874,0.0,0.0,0.0,0.05296881674498078,52,1,2165,0
966607,diflorasone diacetate 0.0005 MG/MG Topical Ointment,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",386,0.0,0.0,0.6398963730569949,0.0,0.0,0.0,0.0,0.3601036269430052,0,0,247,0
966577,diflorasone diacetate 0.5 MG/ML Topical Cream,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
966529,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",279,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,186,0
966524,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",279,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,186,0
967023,polyethylene glycol 3350 240000 MG / potassium chloride 2980 MG / sodium bicarbonate 6720 MG / sodium chloride 5840 MG / sodium sulfate 22720 MG Powder for Oral Solution [GaviLyte-C],DRUGS FOR CONSTIPATION,5070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
996615,24 HR memantine hydrochloride 7 MG Extended Release Oral Capsule,PSYCHOANALEPTICS,4661,0.8755631838661232,0.0334692126153186,0.5217764428234285,0.4486161767860974,0.0,0.42694700708002575,0.0,0.02960738039047415,4081,156,2432,0
996609,24 HR memantine hydrochloride 28 MG Extended Release Oral Capsule,PSYCHOANALEPTICS,4661,0.8755631838661232,0.0334692126153186,0.5239219051705643,0.4464707144389616,0.0,0.42909246942716156,0.0,0.02960738039047415,4081,156,2442,0
996603,24 HR memantine hydrochloride 21 MG Extended Release Oral Capsule,PSYCHOANALEPTICS,4661,0.8755631838661232,0.0334692126153186,0.5239219051705643,0.4464707144389616,0.0,0.42909246942716156,0.0,0.02960738039047415,4081,156,2442,0
996594,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,PSYCHOANALEPTICS,4661,0.8755631838661232,0.0334692126153186,0.5217764428234285,0.4486161767860974,0.0,0.42694700708002575,0.0,0.02960738039047415,4081,156,2432,0
996572,{21 (memantine hydrochloride 10 MG Oral Tablet) / 28 (memantine hydrochloride 5 MG Oral Tablet) } Pack,,3575,0.8497902097902098,0.0,0.777062937062937,0.09846153846153846,0.0,0.7513286713286713,0.0,0.12447552447552447,3038,0,2778,0
996571,memantine hydrochloride 5 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.8310717797443461,0.0,0.4444444444444444,0.4373647984267453,0.0,0.3937069813176008,0.0,0.11819075712881022,4226,0,2260,0
996561,memantine hydrochloride 10 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.8310717797443461,0.0,0.4444444444444444,0.4373647984267453,0.0,0.3937069813176008,0.0,0.11819075712881022,4226,0,2260,0
996559,1 ML somatropin 12 MG/ML Cartridge [Genotropin],PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,2640,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2640,0,0,0
1000097,doxepin 75 MG Oral Capsule,PSYCHOANALEPTICS,5085,0.3472959685349066,0.0,0.0,0.3472959685349066,0.0,0.0,0.0,0.6527040314650934,1766,0,0,0
991194,chlorpromazine hydrochloride 25 MG Oral Tablet,PSYCHOLEPTICS,5085,0.24149459193706982,0.0,0.0,0.24149459193706982,0.0,0.0,0.0,0.7585054080629302,1228,0,0,0
995624,meclizine hydrochloride 12.5 MG Oral Tablet,ANTIHISTAMINES FOR SYSTEMIC USE,4937,0.19566538383633786,0.0,0.0,0.19566538383633786,0.0,0.0,0.0,0.8043346161636622,966,0,0,0
995607,ethambutol hydrochloride 400 MG Oral Tablet,ANTIMYCOBACTERIALS,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
995599,ethambutol hydrochloride 100 MG Oral Tablet,ANTIMYCOBACTERIALS,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
995281,hydroxyzine hydrochloride 50 MG Oral Tablet,PSYCHOLEPTICS,5085,0.5431661750245821,0.0,0.0,0.5431661750245821,0.0,0.0,0.0,0.4568338249754179,2762,0,0,0
995278,hydroxyzine pamoate 50 MG Oral Capsule,PSYCHOLEPTICS,4761,0.5099768956101659,0.0,0.0,0.5099768956101659,0.0,0.0,0.0,0.49002310438983404,2428,0,0,0
995258,hydroxyzine hydrochloride 25 MG Oral Tablet,PSYCHOLEPTICS,5085,0.5431661750245821,0.0,0.0,0.5431661750245821,0.0,0.0,0.0,0.4568338249754179,2762,0,0,0
995253,hydroxyzine pamoate 25 MG Oral Capsule,PSYCHOLEPTICS,4761,0.5099768956101659,0.0,0.0,0.5099768956101659,0.0,0.0,0.0,0.49002310438983404,2428,0,0,0
995241,hydroxyzine hydrochloride 2 MG/ML Oral Solution,PSYCHOLEPTICS,3077,0.5836854078648034,0.0,0.0,0.5836854078648034,0.0,0.0,0.0,0.4163145921351966,1796,0,0,0
995232,hydroxyzine pamoate 100 MG Oral Capsule,PSYCHOLEPTICS,3455,0.37250361794500725,0.0,0.0,0.37250361794500725,0.0,0.0,0.0,0.6274963820549928,1287,0,0,0
995666,meclizine hydrochloride 25 MG Oral Tablet,ANTIHISTAMINES FOR SYSTEMIC USE,5058,0.19098457888493475,0.0,0.0,0.19098457888493475,0.0,0.0,0.0,0.8090154211150652,966,0,0,0
999991,amlodipine 10 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,DIURETICS,4431,0.0,0.0,0.8478898668472128,0.0,0.0,0.0,0.0,0.15211013315278718,0,0,3757,0
999986,amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,DIURETICS,4431,0.0,0.0,0.8478898668472128,0.0,0.0,0.0,0.0,0.15211013315278718,0,0,3757,0
999967,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,DIURETICS,4431,0.0,0.0,0.8478898668472128,0.0,0.0,0.0,0.0,0.15211013315278718,0,0,3757,0
999961,glycopyrrolate 0.2 MG/ML Oral Solution,OTHER DERMATOLOGICAL PREPARATIONS in ATC,856,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.9953271028037384,4,0,0,0
998689,acebutolol 200 MG Oral Capsule,BETA BLOCKING AGENTS,5050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
998685,acebutolol 400 MG Oral Capsule,BETA BLOCKING AGENTS,5050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
998679,168 HR clonidine 0.0125 MG/HR Transdermal System,ANALGESICS,5045,0.0,0.0,0.46323092170465807,0.0,0.0,0.0,0.0,0.5367690782953419,0,0,2337,0
998675,168 HR clonidine 0.00833 MG/HR Transdermal System,ANALGESICS,5045,0.0,0.0,0.46442021803766104,0.0,0.0,0.0,0.0,0.5355797819623389,0,0,2343,0
998671,168 HR clonidine 0.00417 MG/HR Transdermal System,ANALGESICS,5045,0.0,0.0,0.46442021803766104,0.0,0.0,0.0,0.0,0.5355797819623389,0,0,2343,0
996740,memantine hydrochloride 2 MG/ML Oral Solution,PSYCHOANALEPTICS,4837,0.8573495968575563,0.0,0.4672317552201778,0.4548273723382262,0.0,0.4025222245193302,0.0,0.07794087244159603,4147,0,2260,0
998189,everolimus 2.5 MG Oral Tablet,ANTINEOPLASTIC AGENTS,5085,0.9785644051130776,0.0,0.7325467059980334,0.24778761061946902,0.0,0.7307767944936087,0.0,0.01966568338249754,4976,0,3725,0
997653,nilotinib 150 MG Oral Capsule,ANTINEOPLASTIC AGENTS,4951,0.9798020601898606,0.0,0.9228438699252676,0.05695819026459301,0.0,0.9228438699252676,0.0,0.020197939810139367,4851,0,4569,0
997296,codeine sulfate 60 MG Oral Tablet,COUGH AND COLD PREPARATIONS,1209,0.0,0.0,0.8296112489660876,0.0,0.0,0.0,0.0,0.17038875103391232,0,0,1003,0
997287,codeine sulfate 30 MG Oral Tablet,COUGH AND COLD PREPARATIONS,1205,0.0,0.0,0.829045643153527,0.0,0.0,0.0,0.0,0.17095435684647303,0,0,999,0
1000126,1 ML medroxyprogesterone acetate 150 MG/ML Injection,ENDOCRINE THERAPY ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,5085,0.0,0.0,0.22930186823992132,0.0,0.0,0.0,0.0,0.7706981317600786,0,0,1166,0
1000128,1 ML medroxyprogesterone acetate 150 MG/ML Injection [Depo-Provera],ENDOCRINE THERAPY ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
997223,donepezil hydrochloride 10 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.0,0.0,0.4438544739429695,0.0,0.0,0.0,0.0,0.5561455260570305,0,0,2257,0
997220,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,PSYCHOANALEPTICS,5050,0.0,0.0,0.4289108910891089,0.0,0.0,0.0,0.0,0.571089108910891,0,0,2166,0
997170,codeine sulfate 15 MG Oral Tablet,COUGH AND COLD PREPARATIONS,1166,0.0,0.0,0.8241852487135506,0.0,0.0,0.0,0.0,0.1758147512864494,0,0,961,0
997010,quinine sulfate 324 MG Oral Capsule,ANTIPROTOZOALS,5085,0.9386430678466077,0.0,0.25408062930186825,0.6884955752212389,0.0,0.25014749262536873,0.0,0.057423795476892824,4773,0,1292,0
998426,acyclovir 50 MG/ML / hydrocortisone 10 MG/ML Topical Cream [Xerese],ANTIVIRALS FOR SYSTEMIC USE,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
993503,12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet,PSYCHOANALEPTICS,5076,0.0,0.0,0.7196611505122144,0.0,0.0,0.0,0.0,0.28033884948778565,0,0,3653,0
993470,midodrine hydrochloride 5 MG Oral Tablet,CARDIAC THERAPY,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
993466,midodrine hydrochloride 2.5 MG Oral Tablet,CARDIAC THERAPY,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
993462,midodrine hydrochloride 10 MG Oral Tablet,CARDIAC THERAPY,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
993456,1 ML denosumab 60 MG/ML Prefilled Syringe [Prolia],DRUGS FOR TREATMENT OF BONE DISEASES,2594,0.18619892058596763,0.0,0.961449498843485,0.029683885890516577,0.0,0.15651503469545103,0.0,0.008866615265998457,483,0,2494,0
992765,miconazole nitrate 200 MG Vaginal Insert,ANTIMYCOTICS FOR SYSTEMIC USE,2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
992481,promethazine hydrochloride 50 MG Rectal Suppository [Promethegan],ANTIHISTAMINES FOR SYSTEMIC USE,1044,0.7126436781609196,0.0,0.008620689655172414,0.7126436781609196,0.0,0.0,0.0,0.27873563218390807,744,0,9,0
992475,promethazine hydrochloride 50 MG Oral Tablet,ANTIHISTAMINES FOR SYSTEMIC USE,5063,0.539996049772862,0.0,0.0,0.539996049772862,0.0,0.0,0.0,0.4600039502271381,2734,0,0,0
992459,promethazine hydrochloride 25 MG Rectal Suppository [Promethegan],ANTIHISTAMINES FOR SYSTEMIC USE,1708,0.5778688524590164,0.0,0.0,0.5778688524590164,0.0,0.0,0.0,0.42213114754098363,987,0,0,0
995218,hydroxyzine hydrochloride 10 MG Oral Tablet,PSYCHOLEPTICS,5011,0.5364198762722011,0.0,0.0,0.5364198762722011,0.0,0.0,0.0,0.46358012372779883,2688,0,0,0
992447,promethazine hydrochloride 25 MG Oral Tablet,ANTIHISTAMINES FOR SYSTEMIC USE,5075,0.5387192118226601,0.0,0.0,0.5387192118226601,0.0,0.0,0.0,0.4612807881773399,2734,0,0,0
992441,promethazine hydrochloride 12.5 MG Rectal Suppository,ANTIHISTAMINES FOR SYSTEMIC USE,2188,0.37157221206581353,0.0,0.3587751371115174,0.37157221206581353,0.0,0.0,0.0,0.2696526508226691,813,0,785,0
992438,promethazine hydrochloride 12.5 MG Oral Tablet,ANTIHISTAMINES FOR SYSTEMIC USE,5085,0.5447394296951819,0.0,0.0,0.5447394296951819,0.0,0.0,0.0,0.4552605703048181,2770,0,0,0
992432,promethazine hydrochloride 1.25 MG/ML Oral Solution,ANTIHISTAMINES FOR SYSTEMIC USE,3692,0.6180931744312026,0.0,0.0,0.6180931744312026,0.0,0.0,0.0,0.3819068255687974,2282,0,0,0
992403,2 ML somatropin 2.5 MG/ML Pen Injector [Nutropin],PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,56,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56,0,0,0
992395,gatifloxacin 5 MG/ML Ophthalmic Solution,ANTIBACTERIALS FOR SYSTEMIC USE,4208,0.0,0.0,0.3362642585551331,0.0,0.0,0.0,0.0,0.6637357414448669,0,0,1415,0
992150,methenamine hippurate 1000 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
991722,"alpha 1-proteinase inhibitor, human 1 MG Injection [Zemaira]",ANTIHEMORRHAGICS,1605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1605,0,0,0
991336,chlorpromazine hydrochloride 50 MG Oral Tablet,PSYCHOLEPTICS,5085,0.07335299901671583,0.0,0.0,0.07335299901671583,0.0,0.0,0.0,0.9266470009832841,373,0,0,0
991332,chlorpromazine hydrochloride 30 MG/ML Oral Solution,PSYCHOLEPTICS,5084,0.07690794649881982,0.0,0.0,0.07690794649881982,0.0,0.0,0.0,0.9230920535011802,391,0,0,0
992454,promethazine hydrochloride 25 MG Rectal Suppository,ANTIHISTAMINES FOR SYSTEMIC USE,2304,0.3910590277777778,0.0,0.3407118055555556,0.3910590277777778,0.0,0.0,0.0,0.2682291666666667,901,0,785,0
995019,nitroglycerin 0.4 MG/ACTUAT Mucosal Spray [Nitrolingual],CARDIAC THERAPY,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
994521,12 HR orphenadrine citrate 100 MG Extended Release Oral Tablet,,395,0.19746835443037974,0.0,0.0,0.19746835443037974,0.0,0.0,0.0,0.8025316455696202,78,0,0,0
994239,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Ascomp],PSYCHOANALEPTICS,132,0.09090909090909091,0.0,0.7954545454545454,0.022727272727272728,0.0,0.06818181818181818,0.0,0.18181818181818182,12,0,105,0
994237,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule,PSYCHOANALEPTICS,159,0.18867924528301888,0.0,0.7169811320754716,0.1320754716981132,0.0,0.05660377358490566,0.0,0.1509433962264151,30,0,114,0
994008,esomeprazole 20 MG / naproxen 500 MG Delayed Release Oral Tablet,DRUGS FOR ACID RELATED DISORDERS,27,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,0,27,0
994005,esomeprazole 20 MG / naproxen 375 MG Delayed Release Oral Tablet,DRUGS FOR ACID RELATED DISORDERS,27,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,0,27,0
993943,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule,ANALGESICS,287,0.43205574912891986,0.0,0.8222996515679443,0.07317073170731707,0.0,0.3588850174216028,0.0,0.10452961672473868,124,0,236,0
993890,acetaminophen 300 MG / codeine phosphate 60 MG Oral Tablet,ANALGESICS,5085,0.010226155358898722,0.0,0.9496558505408063,0.0,0.0,0.010226155358898722,0.0,0.05034414945919371,52,0,4829,0
993856,lacosamide 10 MG/ML Oral Solution,ANTIEPILEPTICS,5085,0.0,0.0007866273352999017,0.847984267453294,0.0,0.0,0.0,0.0,0.1512291052114061,0,4,4312,0
993518,12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet,PSYCHOANALEPTICS,5076,0.0,0.0,0.7196611505122144,0.0,0.0,0.0,0.0,0.28033884948778565,0,0,3653,0
993770,acetaminophen 300 MG / codeine phosphate 15 MG Oral Tablet,ANALGESICS,5085,0.010226155358898722,0.0,0.9496558505408063,0.0,0.0,0.010226155358898722,0.0,0.05034414945919371,52,0,4829,0
993755,acetaminophen 24 MG/ML / codeine phosphate 2.4 MG/ML Oral Solution,ANALGESICS,5040,0.010317460317460317,0.0,0.9484126984126984,0.0,0.0,0.010317460317460317,0.0,0.051587301587301584,52,0,4780,0
993691,bupropion hydrochloride 75 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.0,0.0,0.4711897738446411,0.0,0.0,0.0,0.0,0.5288102261553589,0,0,2396,0
993687,bupropion hydrochloride 100 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.0,0.0,0.4711897738446411,0.0,0.0,0.0,0.0,0.5288102261553589,0,0,2396,0
993683,24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet [Aplenzin],PSYCHOANALEPTICS,199,0.0,0.10552763819095477,0.39195979899497485,0.0,0.0,0.0,0.0,0.5778894472361809,0,21,78,0
993569,24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet [Aplenzin],PSYCHOANALEPTICS,199,0.0,0.10552763819095477,0.39195979899497485,0.0,0.0,0.0,0.0,0.5778894472361809,0,21,78,0
993557,24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet,PSYCHOANALEPTICS,5085,0.0,0.0,0.72015732546706,0.0,0.0,0.0,0.0,0.27984267453294004,0,0,3662,0
993552,24 HR bupropion hydrobromide 174 MG Extended Release Oral Tablet [Aplenzin],PSYCHOANALEPTICS,84,0.0,0.25,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0,21,78,0
